lon,lat,elev,exp,slope,veg
468.8586812,747.8434008,1396,343,1,8
472.3689737,747.8434008,1214,272,7,8
475.8792662,747.8434008,1427,78,24,7
479.3895587,747.8434008,800,85,6,8
482.8998512,747.8434008,821,205,21,8
486.4101437,747.8434008,1462,45,0,7
489.9204362,747.8434008,1485,7,9,5
493.4307287,747.8434008,1129,60,27,5
496.9410212,747.8434008,1337,86,23,7
500.4513137,747.8434008,1159,328,8,7
503.9616062,747.8434008,990,101,7,7
507.4718987,747.8434008,886,312,5,9
510.9821912,747.8434008,1104,236,8,7
514.4924837,747.8434008,1588,333,5,5
518.0027762,747.8434008,1296,10,14,7
521.5130687,747.8434008,1409,7,6,7
525.0233612,747.8434008,1467,54,5,5
528.5336537,747.8434008,1563,341,15,6
532.0439462,747.8434008,1602,330,17,6
535.5542387,747.8434008,1399,46,5,7
539.0645312,747.8434008,1226,66,2,7
542.5748237,747.8434008,1192,353,3,1
546.0851162,747.8434008,1195,21,2,1
549.5954087,747.8434008,1185,250,7,7
553.1057012,747.8434008,1405,24,13,7
556.6159937,747.8434008,1511,52,18,5
560.1262862,747.8434008,1342,278,2,5
563.6365787,747.8434008,1619,218,13,6
567.1468712,747.8434008,1473,132,13,5
570.6571637,747.8434008,1242,11,10,5
574.1674562,747.8434008,1035,240,3,7
577.6777487,747.8434008,1219,270,0,5
581.1880412,747.8434008,1457,281,6,6
584.6983337,747.8434008,1453,135,7,6
588.2086262,747.8434008,1674,209,11,6
591.7189187,747.8434008,1885,190,12,6
595.2292112,747.8434008,2263,250,9,4
598.7395037,747.8434008,1892,170,8,4
602.2497962,747.8434008,2372,15,22,5
605.7600887,747.8434008,2137,21,18,3
609.2703812,747.8434008,1933,288,6,7
612.7806737,747.8434008,1756,296,4,7
616.2909662,747.8434008,1828,-1,0,7
619.8012587,747.8434008,1771,44,5,5
623.3115512,747.8434008,1552,350,8,5
626.8218437,747.8434008,1423,184,6,5
630.3321362,747.8434008,1571,235,14,5
633.8424287,747.8434008,1585,233,3,6
637.3527212,747.8434008,1598,198,8,6
640.8630137,747.8434008,1599,51,14,5
644.3733062,747.8434008,1341,-1,0,5
647.8835987,747.8434008,1317,128,1,7
651.3938912,747.8434008,1319,215,1,7
654.9041837,747.8434008,1319,193,3,7
658.4144762,747.8434008,1384,208,5,7
661.9247687,747.8434008,1479,236,10,5
665.4350612,747.8434008,1607,201,9,5
668.9453537,747.8434008,1656,106,12,5
672.4556462,747.8434008,1383,28,13,7
675.9659387,747.8434008,1294,60,8,7
679.4762312,747.8434008,1155,107,1,1
682.9865237,747.8434008,1097,-1,0,6
686.4968162,747.8434008,1158,-1,0,9
690.0071087,747.8434008,1119,216,8,9
693.5174012,747.8434008,1242,213,14,7
697.0276937,747.8434008,1281,218,0,9
700.5379862,747.8434008,1326,216,4,9
704.0482787,747.8434008,1340,172,0,9
707.5585712,747.8434008,1291,332,9,9
711.0688637,747.8434008,1280,285,8,9
714.5791562,747.8434008,1312,219,11,9
718.0894487,747.8434008,1235,147,12,9
721.5997412,747.8434008,1178,81,11,9
725.1100337,747.8434008,1339,225,8,7
728.6203262,747.8434008,1430,224,18,1
732.1306187,747.8434008,1463,45,0,1
735.6409112,747.8434008,1587,227,26,8
739.1512037,747.8434008,1441,306,10,1
742.6614962,747.8434008,1337,92,10,1
746.1717887,747.8434008,1130,351,8,1
749.6820812,747.8434008,1018,58,13,1
753.1923737,747.8434008,879,67,15,7
756.7026662,747.8434008,862,23,6,9
760.2129587,747.8434008,791,315,3,9
763.7232512,747.8434008,912,33,9,9
767.2335437,747.8434008,1063,126,27,9
770.7438362,747.8434008,753,215,16,9
774.2541287,747.8434008,935,33,6,1
777.7644212,747.8434008,1382,43,11,9
781.2747137,747.8434008,1297,79,3,2
784.7850062,747.8434008,1046,342,23,1
788.2952987,747.8434008,1200,270,20,9
791.8055912,747.8434008,1277,14,2,9
447.7969262,745.2989358,1507,60,5,7
454.8175112,745.2989358,1414,91,18,7
458.3278037,745.2989358,1305,307,6,7
461.8380962,745.2989358,1523,180,0,7
468.8586812,745.2989358,1467,51,1,7
472.3689737,745.2989358,1409,245,19,7
475.8792662,745.2989358,1130,144,25,7
479.3895587,745.2989358,714,66,7,1
482.8998512,745.2989358,733,270,4,9
486.4101437,745.2989358,1224,278,19,7
489.9204362,745.2989358,1585,90,0,5
493.4307287,745.2989358,1266,86,24,5
496.9410212,745.2989358,1592,53,0,5
500.4513137,745.2989358,1452,48,15,8
503.9616062,745.2989358,1022,110,9,8
507.4718987,745.2989358,907,279,10,7
510.9821912,745.2989358,1171,324,15,7
514.4924837,745.2989358,1582,245,1,5
518.0027762,745.2989358,1523,153,0,5
521.5130687,745.2989358,1469,90,3,7
525.0233612,745.2989358,1466,153,2,7
528.5336537,745.2989358,1384,216,3,7
532.0439462,745.2989358,1580,354,5,7
535.5542387,745.2989358,1639,141,9,5
539.0645312,745.2989358,1521,354,9,6
542.5748237,745.2989358,1417,14,12,6
546.0851162,745.2989358,1417,19,13,6
549.5954087,745.2989358,1395,350,7,7
553.1057012,745.2989358,1240,35,23,1
556.6159937,745.2989358,1366,193,13,5
560.1262862,745.2989358,1460,267,14,5
563.6365787,745.2989358,1595,42,3,6
567.1468712,745.2989358,1646,349,0,6
570.6571637,745.2989358,1340,83,8,5
574.1674562,745.2989358,1160,25,7,5
577.6777487,745.2989358,1097,-1,0,7
581.1880412,745.2989358,1270,128,12,7
584.6983337,745.2989358,1353,96,14,7
588.2086262,745.2989358,1423,249,9,5
591.7189187,745.2989358,1507,180,9,6
595.2292112,745.2989358,1714,106,8,6
598.7395037,745.2989358,1596,233,15,6
602.2497962,745.2989358,1986,136,10,4
605.7600887,745.2989358,1838,154,18,8
609.2703812,745.2989358,1768,230,4,7
612.7806737,745.2989358,1604,151,9,6
616.2909662,745.2989358,1706,157,10,6
619.8012587,745.2989358,1580,203,2,5
623.3115512,745.2989358,1524,135,0,7
626.8218437,745.2989358,1401,71,3,7
630.3321362,745.2989358,1375,137,3,7
633.8424287,745.2989358,1401,180,0,5
637.3527212,745.2989358,1453,267,9,5
640.8630137,745.2989358,1627,243,13,5
644.3733062,745.2989358,1404,152,1,5
647.8835987,745.2989358,1300,58,2,7
651.3938912,745.2989358,1280,-1,0,2
654.9041837,745.2989358,1280,-1,0,7
658.4144762,745.2989358,1280,207,0,1
661.9247687,745.2989358,1341,270,3,7
665.4350612,745.2989358,1466,92,2,7
668.9453537,745.2989358,1368,132,8,7
672.4556462,745.2989358,1272,208,5,7
675.9659387,745.2989358,1346,172,2,1
679.4762312,745.2989358,1132,92,2,7
682.9865237,745.2989358,1158,267,3,7
686.4968162,745.2989358,1158,-1,0,7
690.0071087,745.2989358,1158,-1,0,9
693.5174012,745.2989358,1167,41,7,7
697.0276937,745.2989358,1219,-1,0,9
700.5379862,745.2989358,1235,170,3,9
704.0482787,745.2989358,1233,281,5,9
707.5585712,745.2989358,1336,108,1,9
711.0688637,745.2989358,1330,291,6,9
714.5791562,745.2989358,1273,344,7,9
718.0894487,745.2989358,1098,37,3,9
721.5997412,745.2989358,1119,279,8,9
725.1100337,745.2989358,1158,-1,0,1
728.6203262,745.2989358,1380,185,16,1
732.1306187,745.2989358,1689,238,23,1
735.6409112,745.2989358,1833,56,14,8
739.1512037,745.2989358,1707,59,17,8
742.6614962,745.2989358,1702,306,8,8
746.1717887,745.2989358,1504,77,21,1
749.6820812,745.2989358,1236,43,14,1
753.1923737,745.2989358,1036,284,1,9
756.7026662,745.2989358,1005,40,7,9
760.2129587,745.2989358,1039,32,6,9
763.7232512,745.2989358,984,282,12,9
767.2335437,745.2989358,719,120,18,9
770.7438362,745.2989358,988,353,16,1
774.2541287,745.2989358,1385,76,25,9
777.7644212,745.2989358,1585,153,0,9
781.2747137,745.2989358,1298,80,20,9
784.7850062,745.2989358,1306,325,10,9
788.2952987,745.2989358,1525,5,8,6
444.2866337,742.7544708,1534,114,6,8
447.7969262,742.7544708,1414,104,8,7
451.3072187,742.7544708,1280,180,0,7
454.8175112,742.7544708,1289,95,8,7
458.3278037,742.7544708,1349,270,9,7
461.8380962,742.7544708,1385,293,9,9
465.3483887,742.7544708,1523,180,0,8
468.8586812,742.7544708,1520,150,6,7
472.3689737,742.7544708,1524,270,0,8
475.8792662,742.7544708,1242,17,12,7
479.3895587,742.7544708,897,101,13,8
482.8998512,742.7544708,724,258,3,9
486.4101437,742.7544708,1344,3,19,9
489.9204362,742.7544708,1592,108,1,7
493.4307287,742.7544708,1489,47,22,5
496.9410212,742.7544708,1646,-1,0,5
500.4513137,742.7544708,1592,55,4,5
503.9616062,742.7544708,1202,51,8,7
507.4718987,742.7544708,942,355,4,7
510.9821912,742.7544708,1164,244,5,7
514.4924837,742.7544708,1527,96,5,7
518.0027762,742.7544708,1427,213,6,7
521.5130687,742.7544708,1446,113,3,7
525.0233612,742.7544708,1341,-1,0,7
528.5336537,742.7544708,1335,272,4,1
532.0439462,742.7544708,1339,135,0,1
535.5542387,742.7544708,1375,198,4,1
539.0645312,742.7544708,1430,240,4,5
542.5748237,742.7544708,1545,303,12,6
546.0851162,742.7544708,1757,206,3,6
549.5954087,742.7544708,1547,94,11,6
553.1057012,742.7544708,1409,227,27,5
556.6159937,742.7544708,1586,254,14,6
560.1262862,742.7544708,1402,73,3,5
563.6365787,742.7544708,1584,0,0,5
567.1468712,742.7544708,1525,203,2,5
570.6571637,742.7544708,1281,159,1,7
574.1674562,742.7544708,1162,130,10,5
577.6777487,742.7544708,1291,51,11,6
581.1880412,742.7544708,1195,322,15,5
584.6983337,742.7544708,1100,212,2,7
588.2086262,742.7544708,1248,188,5,7
591.7189187,742.7544708,1315,228,10,5
595.2292112,742.7544708,1405,324,26,5
598.7395037,742.7544708,1795,331,14,6
602.2497962,742.7544708,1842,187,14,6
605.7600887,742.7544708,1617,150,13,6
609.2703812,742.7544708,1646,135,0,6
612.7806737,742.7544708,1585,135,0,6
616.2909662,742.7544708,1586,127,1,7
619.8012587,742.7544708,1466,56,4,5
623.3115512,742.7544708,1352,162,7,5
626.8218437,742.7544708,1341,-1,0,7
630.3321362,742.7544708,1326,118,1,5
633.8424287,742.7544708,1339,130,1,5
637.3527212,742.7544708,1363,249,2,5
640.8630137,742.7544708,1421,210,6,5
644.3733062,742.7544708,1640,17,9,5
647.8835987,742.7544708,1397,54,4,7
651.3938912,742.7544708,1301,21,3,7
654.9041837,742.7544708,1280,-1,0,7
658.4144762,742.7544708,1256,17,4,7
661.9247687,742.7544708,1277,333,6,7
665.4350612,742.7544708,1235,157,7,7
668.9453537,742.7544708,1347,258,14,7
672.4556462,742.7544708,1219,76,1,7
675.9659387,742.7544708,1164,51,7,1
679.4762312,742.7544708,1158,315,0,1
682.9865237,742.7544708,1219,104,2,9
686.4968162,742.7544708,1207,247,6,9
690.0071087,742.7544708,1220,8,0,9
693.5174012,742.7544708,1219,-1,0,9
697.0276937,742.7544708,1255,231,13,9
700.5379862,742.7544708,1219,-1,0,9
704.0482787,742.7544708,1158,-1,0,9
707.5585712,742.7544708,1204,148,7,9
711.0688637,742.7544708,1182,229,11,9
714.5791562,742.7544708,1219,158,0,9
718.0894487,742.7544708,1219,108,0,9
721.5997412,742.7544708,1157,315,0,9
725.1100337,742.7544708,1160,149,2,1
728.6203262,742.7544708,1280,198,1,7
732.1306187,742.7544708,1523,277,18,7
735.6409112,742.7544708,1641,157,3,6
739.1512037,742.7544708,1736,128,20,8
742.6614962,742.7544708,1683,25,20,7
746.1717887,742.7544708,1581,164,20,1
749.6820812,742.7544708,1406,340,6,7
753.1923737,742.7544708,1264,147,13,7
756.7026662,742.7544708,1078,141,5,9
760.2129587,742.7544708,934,334,13,1
763.7232512,742.7544708,1104,40,3,9
767.2335437,742.7544708,616,280,4,9
770.7438362,742.7544708,1108,248,10,1
774.2541287,742.7544708,1413,222,33,9
777.7644212,742.7544708,1742,344,17,9
781.2747137,742.7544708,1470,137,24,9
784.7850062,742.7544708,1411,100,17,6
444.2866337,740.2100058,1348,142,1,7
447.7969262,740.2100058,1283,51,4,7
451.3072187,740.2100058,1270,163,3,7
454.8175112,740.2100058,1217,270,1,9
458.3278037,740.2100058,1219,-1,0,9
461.8380962,740.2100058,1311,292,13,7
465.3483887,740.2100058,1473,104,11,7
468.8586812,740.2100058,1382,127,14,7
472.3689737,740.2100058,1339,99,3,7
475.8792662,740.2100058,1356,133,8,9
479.3895587,740.2100058,940,80,24,8
482.8998512,740.2100058,680,262,3,9
486.4101437,740.2100058,1000,241,9,9
489.9204362,740.2100058,1560,230,14,7
493.4307287,740.2100058,1585,-1,0,5
496.9410212,740.2100058,1604,200,4,5
500.4513137,740.2100058,1647,113,0,5
503.9616062,740.2100058,1495,63,7,7
507.4718987,740.2100058,1198,54,16,7
510.9821912,740.2100058,1083,181,8,7
514.4924837,740.2100058,1304,138,16,7
518.0027762,740.2100058,1284,107,9,1
521.5130687,740.2100058,1402,-1,0,1
525.0233612,740.2100058,1340,-1,0,1
528.5336537,740.2100058,1341,315,0,1
532.0439462,740.2100058,1334,90,0,1
535.5542387,740.2100058,1336,297,0,1
539.0645312,740.2100058,1378,247,2,1
542.5748237,740.2100058,1464,135,0,5
546.0851162,740.2100058,1639,43,13,6
549.5954087,740.2100058,1830,42,4,6
553.1057012,740.2100058,1629,352,7,6
556.6159937,740.2100058,1630,270,14,6
560.1262862,740.2100058,1524,45,0,6
563.6365787,740.2100058,1584,252,0,6
567.1468712,740.2100058,1402,174,0,5
570.6571637,740.2100058,1276,89,8,5
574.1674562,740.2100058,1395,116,14,5
577.6777487,740.2100058,1339,224,9,6
581.1880412,740.2100058,1542,34,6,6
584.6983337,740.2100058,1348,50,12,5
588.2086262,740.2100058,1223,7,4,5
591.7189187,740.2100058,1158,-1,0,5
595.2292112,740.2100058,1219,205,3,5
598.7395037,740.2100058,1381,165,9,5
602.2497962,740.2100058,1398,150,5,5
605.7600887,740.2100058,1533,300,14,6
609.2703812,740.2100058,1525,270,2,6
612.7806737,740.2100058,1596,147,8,6
616.2909662,740.2100058,1585,-1,0,6
619.8012587,740.2100058,1524,64,16,6
623.3115512,740.2100058,1580,23,14,6
626.8218437,740.2100058,1398,3,5,5
630.3321362,740.2100058,1341,45,0,5
633.8424287,740.2100058,1280,188,0,2
637.3527212,740.2100058,1341,-1,0,7
640.8630137,740.2100058,1367,323,3,7
644.3733062,740.2100058,1450,12,22,7
647.8835987,740.2100058,1580,230,5,7
651.3938912,740.2100058,1502,44,9,7
654.9041837,740.2100058,1412,324,3,5
658.4144762,740.2100058,1402,342,13,5
661.9247687,740.2100058,1560,33,11,5
665.4350612,740.2100058,1421,39,6,5
668.9453537,740.2100058,1291,45,5,7
672.4556462,740.2100058,1176,41,4,7
675.9659387,740.2100058,1156,229,1,1
679.4762312,740.2100058,1221,356,2,1
682.9865237,740.2100058,1240,48,6,7
686.4968162,740.2100058,1262,71,10,7
690.0071087,740.2100058,1279,31,1,7
693.5174012,740.2100058,1319,307,11,7
697.0276937,740.2100058,1286,325,7,7
700.5379862,740.2100058,1280,315,0,7
704.0482787,740.2100058,1402,28,1,9
707.5585712,740.2100058,1233,36,11,9
711.0688637,740.2100058,1057,183,15,9
714.5791562,740.2100058,1093,111,9,9
718.0894487,740.2100058,1098,256,4,9
721.5997412,740.2100058,963,141,27,9
725.1100337,740.2100058,1158,-1,0,9
728.6203262,740.2100058,1219,-1,0,7
732.1306187,740.2100058,1294,243,11,7
735.6409112,740.2100058,1473,191,16,1
739.1512037,740.2100058,1582,300,2,1
742.6614962,740.2100058,1651,207,15,1
746.1717887,740.2100058,1474,65,14,1
749.6820812,740.2100058,1257,318,15,1
753.1923737,740.2100058,1256,321,12,1
756.7026662,740.2100058,1312,310,10,1
760.2129587,740.2100058,1299,125,11,1
763.7232512,740.2100058,743,88,15,9
767.2335437,740.2100058,1000,39,19,9
770.7438362,740.2100058,909,87,10,9
774.2541287,740.2100058,1380,264,17,9
777.7644212,740.2100058,1679,10,13,6
781.2747137,740.2100058,1528,265,22,7
784.7850062,740.2100058,1769,270,2,7
440.7763412,737.6655408,1471,81,6,7
444.2866337,737.6655408,1306,132,8,7
447.7969262,737.6655408,1294,72,10,7
451.3072187,737.6655408,1240,151,5,1
454.8175112,737.6655408,1219,-1,0,9
458.3278037,737.6655408,1231,255,11,9
461.8380962,737.6655408,1280,342,0,9
465.3483887,737.6655408,1341,-1,0,8
468.8586812,737.6655408,1344,102,7,9
472.3689737,737.6655408,1112,48,24,9
475.8792662,737.6655408,972,52,3,9
479.3895587,737.6655408,1009,266,12,8
482.8998512,737.6655408,670,-1,0,8
486.4101437,737.6655408,870,314,12,8
489.9204362,737.6655408,1259,231,21,9
493.4307287,737.6655408,1568,289,10,5
496.9410212,737.6655408,1646,27,0,5
500.4513137,737.6655408,1606,86,15,5
503.9616062,737.6655408,1512,108,12,7
507.4718987,737.6655408,1461,101,10,8
510.9821912,737.6655408,1123,37,10,8
514.4924837,737.6655408,1160,331,1,7
518.0027762,737.6655408,1410,42,4,7
521.5130687,737.6655408,1279,196,7,7
525.0233612,737.6655408,1341,-1,0,1
528.5336537,737.6655408,1341,-1,0,1
532.0439462,737.6655408,1334,90,0,1
535.5542387,737.6655408,1341,315,0,7
539.0645312,737.6655408,1499,295,10,7
542.5748237,737.6655408,1488,26,7,5
546.0851162,737.6655408,1653,32,22,6
549.5954087,737.6655408,1586,143,3,6
553.1057012,737.6655408,1790,206,9,6
556.6159937,737.6655408,1751,184,10,6
560.1262862,737.6655408,1585,339,1,6
563.6365787,737.6655408,1780,18,3,6
567.1468712,737.6655408,1387,119,15,5
570.6571637,737.6655408,1340,19,6,5
574.1674562,737.6655408,1625,289,14,6
577.6777487,737.6655408,1423,219,13,6
581.1880412,737.6655408,1529,247,8,6
584.6983337,737.6655408,1544,348,15,6
588.2086262,737.6655408,1345,74,14,5
591.7189187,737.6655408,1370,36,12,5
595.2292112,737.6655408,1288,85,9,5
598.7395037,737.6655408,1289,57,10,7
602.2497962,737.6655408,1298,187,5,5
605.7600887,737.6655408,1346,164,8,5
609.2703812,737.6655408,1401,160,2,5
612.7806737,737.6655408,1391,195,1,5
616.2909662,737.6655408,1456,250,1,5
619.8012587,737.6655408,1600,249,8,6
623.3115512,737.6655408,1678,283,15,6
626.8218437,737.6655408,1742,109,5,6
630.3321362,737.6655408,1430,119,9,5
633.8424287,737.6655408,1321,236,18,5
637.3527212,737.6655408,1401,243,0,6
640.8630137,737.6655408,1462,344,1,5
644.3733062,737.6655408,1646,-1,0,6
647.8835987,737.6655408,1646,-1,0,7
651.3938912,737.6655408,1585,135,0,5
654.9041837,737.6655408,1543,35,4,5
658.4144762,737.6655408,1647,315,1,6
661.9247687,737.6655408,1758,154,9,6
665.4350612,737.6655408,1779,65,20,5
668.9453537,737.6655408,1595,59,4,5
672.4556462,737.6655408,1348,80,6,8
675.9659387,737.6655408,1279,349,1,7
679.4762312,737.6655408,1208,248,15,7
682.9865237,737.6655408,1646,45,1,5
686.4968162,737.6655408,1470,45,6,5
690.0071087,737.6655408,1481,45,11,2
693.5174012,737.6655408,1454,181,14,2
697.0276937,737.6655408,1602,229,8,1
700.5379862,737.6655408,1455,337,7,5
704.0482787,737.6655408,1395,284,7,8
707.5585712,737.6655408,1309,62,13,1
711.0688637,737.6655408,1207,120,18,9
714.5791562,737.6655408,1090,5,6,9
718.0894487,737.6655408,973,159,1,9
721.5997412,737.6655408,884,221,8,9
725.1100337,737.6655408,995,266,10,9
728.6203262,737.6655408,1020,110,15,9
732.1306187,737.6655408,1156,174,3,9
735.6409112,737.6655408,1280,114,1,1
739.1512037,737.6655408,1341,180,0,1
742.6614962,737.6655408,1482,314,7,1
746.1717887,737.6655408,1693,187,15,1
749.6820812,737.6655408,1485,164,13,1
753.1923737,737.6655408,1448,329,14,1
756.7026662,737.6655408,1651,270,15,1
760.2129587,737.6655408,998,61,31,1
763.7232512,737.6655408,619,135,0,9
767.2335437,737.6655408,968,24,9,9
770.7438362,737.6655408,1214,13,10,9
774.2541287,737.6655408,1283,213,19,9
777.7644212,737.6655408,1630,262,19,7
781.2747137,737.6655408,2033,40,21,2
437.2660487,735.1210758,1398,112,1,7
440.7763412,735.1210758,1401,207,0,7
444.2866337,735.1210758,1341,84,1,9
447.7969262,735.1210758,1279,204,1,9
451.3072187,735.1210758,1232,68,6,9
454.8175112,735.1210758,1209,68,21,9
458.3278037,735.1210758,1347,168,10,9
461.8380962,735.1210758,1343,220,10,9
465.3483887,735.1210758,1456,30,7,9
468.8586812,735.1210758,1345,33,4,9
472.3689737,735.1210758,1230,58,6,9
475.8792662,735.1210758,1201,53,16,9
479.3895587,735.1210758,812,140,10,8
482.8998512,735.1210758,796,242,15,9
486.4101437,735.1210758,954,328,7,9
489.9204362,735.1210758,1175,320,9,7
493.4307287,735.1210758,1463,287,7,7
496.9410212,735.1210758,1338,211,1,7
500.4513137,735.1210758,1546,211,12,7
503.9616062,735.1210758,1706,-1,0,5
507.4718987,735.1210758,1375,83,15,1
510.9821912,735.1210758,1309,15,12,8
514.4924837,735.1210758,1372,315,13,5
518.0027762,735.1210758,1463,0,0,5
521.5130687,735.1210758,1402,-1,0,1
525.0233612,735.1210758,1341,-1,0,1
528.5336537,735.1210758,1341,-1,0,1
532.0439462,735.1210758,1338,315,0,1
535.5542387,735.1210758,1356,254,1,7
539.0645312,735.1210758,1510,246,6,7
542.5748237,735.1210758,1709,220,2,7
546.0851162,735.1210758,1663,137,17,7
549.5954087,735.1210758,1732,32,9,7
553.1057012,735.1210758,1706,288,0,8
556.6159937,735.1210758,1707,111,1,8
560.1262862,735.1210758,1640,37,3,8
563.6365787,735.1210758,1763,221,4,5
