lon,lat,yr,mo,day,size,elev,slope,aspect,dia,veg9
501.4423,758.8153,92,8,14,0.1,609,9,3.01,2327,7
653.9855,757.8802,92,8,14,0.1,2362,16,212,2327,3
629.1484,755.0973,92,8,14,0.1,1735,8,229,2327,6
667.8367,755.0973,92,8,14,0.1,1447,9,37,2327,5
669.7063,752.3144,92,8,14,0.1,1521,4,90,2327,7
615.4998,740.2587,92,8,14,0.1,1585,3,211,2327,6
614.5814,739.3348,92,8,14,0.1,1536,2,231,2327,6
609.6141,738.589,92,8,14,1.5,1483,2,200,2327,5
613.6742,738.3997,92,8,14,0.1,1454,1,189,2327,5
611.8482,736.5519,92,8,14,0.1,1367,3,226,2327,5
611.8586,735.6168,92,8,14,0.1,1348,1,236,2327,5
609.1656,729.127,92,8,14,0.1,1356,2,318,2327,5
743.009,716.1029,92,8,14,1,1055,5,292,2327,1
566.5506,696.2885,92,8,14,2,1392,3,274,2327,8
488.4177,688.307,92,8,14,0.1,1402,2,277,2327,7
609.9694,689.0528,92,8,14,0.1,1768,6,229,2327,6
515.577,683.1196,92,8,14,0.5,1851,4,190,2327,5
706.8866,884.047,92,8,15,10,1219,0,80,2328,6
761.4754,860.2919,92,8,15,0.1,1175,2,134,2328,2
635.8752,777.5499,92,8,15,0.1,2182,4,49,2328,4
615.4331,761.5982,92,8,15,0.1,1469,2,112,2328,5
611.9733,758.7485,92,8,15,0.1,1464,10,9.01,2328,2
488.4282,688.3738,92,8,15,0.3,1402,2,277,2328,7
579.1794,687.0157,92,8,15,1,1523,2,36,2328,5
577.4019,680.8933,92,8,15,0.1,1715,6,63,2328,5
518.4069,675.884,92,8,15,0.1,1584,1,128,2328,7
512.9349,672.4332,92,8,15,0.1,1399,1,21,2328,9
532.7984,655.4685,92,8,15,0.1,1402,4,239,2328,7
564.7939,647.5316,92,8,15,0.1,1703,4,295,2328,6
695.8979,842.2586,92,8,16,3,1133,3,268,2329,1
718.606,825.9729,92,8,16,0.1,2197,9,352,2329,4
627.0604,775.5128,92,8,16,0.1,2011,4,185,2329,3
649.2513,768.088,92,8,16,0.1,2100,10,114,2329,4
623.5782,758.8153,92,8,16,0.2,1761,1,255,2329,6
735.2528,742.1511,92,8,16,0.1,1645,5,211,2329,7
520.5735,638.1809,92,8,16,0.1,1490,0,4,2329,7
743.6616,877.5016,92,8,17,0,1222,17,107,2330,2
802.4193,830.7929,92,8,17,0.1,1786,14,76,2330,8
811.4647,829.1232,92,8,17,0.1,1237,22,63,2330,7
809.2572,829.1232,92,8,17,0.1,2011,17,69,2330,3
782.4211,816.1436,92,8,17,0.1,1278,14,288,2330,2
609.8865,795.3607,92,8,17,0.5,1569,4,150,2330,6
719.0913,792.2104,92,8,17,0.2,2331,17,157,2330,4
725.9067,792.2104,92,8,17,0.1,2525,16,99,2330,4
705.5177,788.8709,92,8,17,0.1,1524,4,300,2330,6
747.6348,779.2197,92,8,17,0.1,2017,11,108,2330,5
658.353,771.0935,92,8,17,1,1111,1,73,2330,7
738.5686,764.7596,92,8,17,0.1,1225,2,127,2330,5
655.8884,752.3144,92,8,17,0.1,1760,9,209,2330,6
660.5661,746.7485,92,8,17,1,1409,6,220,2330,7
492.9082,681.9953,92,8,17,0.3,1584,5,132,2330,7
754.9875,852.1324,92,8,18,0.8,1191,2,66,2331,7
828.9921,836.9154,92,8,18,0.1,1642,13,313,2331,2
700.7787,798.511,92,8,18,0.1,1727,8,217,2331,6
685.0155,785.5202,92,8,18,0,1194,5,157,2331,7
711.6108,910.2065,92,8,19,0.1,1715,16,239,2332,4
707.0537,908.5368,92,8,19,0.5,1634,11,84,2332,7
791.6946,886.9858,92,8,19,0.1,1192,12,238,2332,1
761.2358,874.9524,92,8,19,0.1,1472,1,35,2332,6
761.315,870.1324,92,8,19,0.1,1542,4,151,2332,1
727.8873,855.2827,92,8,19,0.2,1396,3,241,2332,5
815.6008,845.6426,92,8,19,0.1,1810,2,304,2332,6
829.3467,837.4719,92,8,19,4.5,1636,12,310,2332,3
818.1263,837.2938,92,8,19,2,1129,13,103,2332,6
833.9775,835.8022,92,8,19,2,1810,6,91,2332,4
813.6444,830.7929,92,8,19,2.3,1138,13,119,2332,7
811.4369,830.7929,92,8,19,8,1812,21,135,2332,7
802.4468,829.1232,92,8,19,0.2,1833,8,1,2332,8
791.2724,825.9729,92,8,19,5,1225,7,35,2332,2
813.7524,824.3031,92,8,19,900,1001,7,148,2332,1
818.5807,810.0211,92,8,19,0.1,2219,2,219,2332,4
818.5807,810.0211,92,8,19,0.5,2219,2,219,2332,4
755.6467,809.6427,92,8,19,50,1922,6,341,2332,6
816.2229,808.3514,92,8,19,0.3,1692,18,244,2332,4
771.3449,806.3031,92,8,19,2,1579,7,268,2332,8
578.0046,790.9525,92,8,19,82,1341,2,262,2332,2
723.5333,790.5406,92,8,19,15,2191,9,208,2332,4
700.7025,783.9173,92,8,19,2,1158,0,117,2332,1
767.8596,781.0787,92,8,19,0.3,1602,5,188,2332,7
794.3814,780.7002,92,8,19,17500,1129,12,158,2332,1
745.8825,858.6222,92,8,20,0.5,1215,5,270,2333,2
714.0273,824.3031,92,8,20,0.1,1508,15,323,2333,6
716.235,824.3031,92,8,20,0.1,1643,10,244,2333,6
613.9583,778.1065,92,8,20,0.1,1764,1,36,2333,6
763.7356,868.4626,92,8,21,0.1,1386,1,213,2334,5
765.0564,783.8616,92,8,21,0.1,1970,5,94,2334,5
660.4638,755.0973,92,8,21,0.1,1878,12,61,2334,3
781.7876,748.4183,92,8,21,750,1106,8,300,2334,1
457.0796,742.6743,92,8,21,0.1,1278,9,284,2334,7
514.4488,706.8636,92,8,21,0.1,1927,12,69,2334,6
512.6178,705.0046,92,8,21,0.2,1763,6,212,2334,5
531.1462,695.7319,92,8,21,0.1,1580,4,150,2334,5
556.9799,693.8729,92,8,21,0.5,1585,2,239,2334,5
488.43,686.8265,92,8,21,0.1,1414,1,13,2334,7
488.43,686.8265,92,8,21,0.1,1414,1,13,2334,7
486.2303,685.1567,92,8,21,0.1,1481,3,7,2334,7
490.6681,685.1901,92,8,21,0.1,1464,7,93,2334,7
490.6573,685.1567,92,8,21,0.1,1469,7,93,2334,7
504.0812,670.8414,92,8,21,0.1,1630,6,23,2334,9
506.4563,648.6113,92,8,21,0.1,1455,1,15,2334,7
522.471,636.3999,92,8,21,0.1,1547,0,300,2334,7
708.6475,888.4997,92,8,22,0.3,978,8,338,2335,5
549.0263,761.9655,92,8,22,0.1,939,0,254,2335,1
782.8587,760.6297,92,8,22,2,890,1,57,2335,9
528.7954,690.166,92,8,22,1,1704,3,130,2335,5
721.1066,913.7241,92,8,23,5,1270,13,112,2336,2
602.7784,723.5611,92,8,23,0.1,1776,10,230,2336,6
752.2639,710.537,92,8,23,1,1163,10,248,2336,9
641.7089,797.0304,92,8,24,0.1,1617,6,32,2337,6
709.35,865.0452,92,8,25,0.2,1266,0,55,2338,6
481.8016,742.6743,92,8,25,0.2,710,10,302,2338,8
670.1987,718.1957,92,8,25,0.2,1596,3,175,2338,6
743.2258,699.4053,92,8,26,240,813,1,154,2339,9
714.0941,904.4514,92,8,28,0.1,1827,10,205,2341,2
598.71,790.5406,92,8,30,0.1,1768,3,7.01,2343,8
612.0015,813.0824,92,8,31,1,1288,5,226,2344,7
740.4463,910.2065,92,9,1,0.1,1101,1,86,2345,1
740.4463,910.2065,92,9,1,1,1101,1,86,2345,1
740.5379,909.3383,92,9,1,1,1098,5,9.01,2345,1
639.6087,723.5611,92,9,1,0.2,1173,1,38,2345,7
740.5379,909.3383,92,9,4,0.1,1098,5,9,2348,1
783.8308,865.1231,92,9,4,0.1,1487,2,264,2348,7
615.1716,783.8616,92,9,4,0.1,1622,3,16,2348,5
504.2791,742.6743,92,9,4,0.2,1043,7,59,2348,8
620.9648,745.8246,92,9,5,0.1,1529,2,162,2349,5
775.898,809.6427,92,9,6,0.1,1284,15,293,2350,6
698.4019,921.1935,92,9,7,0.1,792,11,297,2351,5
697.6823,920.0358,92,9,7,0.1,797,15,314,2351,6
697.6911,919.4792,92,9,7,0.1,792,14,306,2351,6
698.4294,919.4681,92,9,7,0.1,840,14,312,2351,6
694.1161,913.546,92,9,7,0.1,1034,12,359,2351,6
694.1191,913.3568,92,9,7,0.1,971,12,359,2351,6
681.8205,901.3012,92,9,7,0.1,1576,12,186,2351,4
707.7871,919.8466,92,9,8,0.1,1573,4,138,2352,6
737.7591,799.8134,92,9,8,0.8,2338,11,2.01,2352,4
621.714,677.1753,92,9,8,6,1666,4,273,2352,5
507.4665,660.4777,92,9,8,0.1,1790,3,142,2352,5
648.3386,813.0824,92,9,10,0,1245,8,59,2354,2
802.3365,835.8022,92,9,11,0.1,1387,11,292,2355,6
800.1293,835.8022,92,9,11,0.1,1655,7,88,2355,6
749.1155,803.3421,92,9,11,0.1,2685,11,83,2355,3
764.7699,802.9636,92,9,11,0.1,1825,2,127,2355,9
780.4445,801.2939,92,9,11,0.1,1768,8,169,2355,8
780.4445,801.2939,92,9,11,0.1,1768,8,169,2355,8
782.8989,796.8412,92,9,11,0.1,1590,4,120,2355,8
782.973,792.0212,92,9,11,0.1,1301,11,312,2355,1
760.8333,783.305,92,9,11,0.1,2057,8,177,2355,5
639.0724,771.7948,92,9,11,0.1,2205,12,327,2355,3
636.3994,764.3811,92,9,11,0.1,2146,6,227,2355,4
633.6476,763.4461,92,9,11,0.1,2044,11,229,2355,4
640.1243,761.5982,92,9,11,0.1,1880,9,190,2355,4
674.2811,755.0973,92,9,11,0.1,1285,8,41,2355,7
643.1745,737.4758,92,9,11,0.2,1646,0,75,2355,6
611.3098,735.2494,92,9,11,0.1,1320,0,320,2355,5
694.815,733.7689,92,9,11,0.1,1617,5,121,2355,5
615.5829,732.8339,92,9,11,0.1,1341,1,29,2355,5
709.6122,732.8005,92,9,11,0.1,1248,3,164,2355,9
715.1413,732.8005,92,9,11,0.1,1041,3,137,2355,8
588.8688,731.5426,92,9,11,0.1,1727,10,193,2355,6
589.8025,730.0509,92,9,11,0.3,1557,6,348,2355,6
506.6567,728.2031,92,9,11,0.5,1498,7,212,2355,7
665.681,721.4016,92,9,11,0.1,1155,6,338,2355,7
624.5802,702.2217,92,9,11,0.1,1950,1,154,2355,6
591.0694,697.5909,92,9,11,0.1,2197,7,150,2355,4
604.9587,692.025,92,9,11,0.1,1780,5,90,2355,8
632.1447,685.1567,92,9,11,0.1,1537,4,293,2355,7
574.4288,682.7412,92,9,11,0.1,1529,4,264,2355,5
586.6401,679.0343,92,9,11,0.1,1699,3,255,2355,6
590.3444,677.1753,92,9,11,0.1,1769,5,188,2355,6
547.0065,676.2514,92,9,11,0.1,1787,8,161,2355,5
645.6566,677.1419,92,9,11,5,1712,4,175,2355,7
524.9871,662.526,92,9,11,0.1,1583,1,282,2355,7
531.4564,660.8562,92,9,11,0.1,1619,6,288,2355,7
557.2579,660.4444,92,9,11,0.1,1464,0,33,2355,1
554.5395,658.6299,92,9,11,0.1,1404,2,350,2355,7
554.5395,658.6299,92,9,11,0.1,1404,2,350,2355,7
523.2185,653.064,92,9,11,0.1,1462,1,143,2355,7
598.0531,643.7468,92,9,11,0.1,1263,3,27,2355,9
633.8861,758.2698,92,9,12,0,1729,11,238,2356,4
653.8975,769.4906,92,9,13,0.2,1463,6,15,2357,7
758.7482,766.3626,92,9,13,0.2,853,0,42,2357,1
559.6414,709.268,92,9,13,0.1,1379,3,237,2357,7
545.3966,670.6855,92,9,13,0.1,1707,4,98,2357,7
683.6186,719.7986,92,9,14,0.5,1377,1,109,2358,7
679.1583,718.1957,92,9,14,0.2,1596,2,0.000445,2358,5
508.9017,728.2031,92,9,15,0.1,1500,4,174,2359,7
564.0998,709.268,92,9,15,0.1,1445,12,352,2359,7
497.3865,758.7485,92,9,17,0.1,650,4,14,2361,7
620.8149,758.8153,92,9,17,0.1,1526,3,212,2361,5
621.0177,741.1826,92,9,19,0.1,1400,8,10,2363,5
750.348,855.2827,92,9,20,5.5,1146,3,53,2364,5
687.8026,917.8095,92,9,22,0.1,1327,8,120,2366,6
688.1801,917.6202,92,9,22,0.1,1227,3,50,2366,6
676.995,892.3958,92,9,22,1,1534,15,253,2366,7
589.26,795.7948,92,9,22,0.1,1409,3,315,2366,7
661.3577,847.1454,92,9,23,60,1303,5,196,2367,6
484.3454,712.0621,92,9,23,7,1480,2,291,2367,6
757.0631,860.2919,92,9,24,0.1,1201,6,221,2368,5
615.3599,767.8987,92,9,27,0.5,1751,4,211,2371,7
579.2753,677.1753,92,9,27,0.3,1784,6,80,2371,6
760.4768,782.0026,92,9,28,210,1952,8,172,2372,5
516.1703,657.6948,92,9,28,0.1,1583,0,266,2372,7
743.9578,778.2958,92,9,29,0.1,2015,8,195,2373,5
624.8775,725.4535,92,9,29,0.5,1614,4,113,2373,6
583.754,691.09,92,9,29,0.2,1585,5,172,2373,6
665.5592,869.9431,92,9,30,0.1,1546,4,135,2374,7
577.9787,784.4182,92,10,2,0.3,1646,1,296,2376,7
540.0244,763.5685,92,10,2,0.1,1082,1,6,2376,7
496.5855,784.9748,92,10,3,0.1,1253,1,164,2377,7
524.1205,781.2457,92,10,3,0.1,1108,14,283,2377,7
500.7027,778.4739,92,10,3,0.1,1117,7,192,2377,7
481.6579,702.7782,92,10,3,1,1586,2,172,2377,8
567.8357,677.7319,92,10,3,0.1,1585,2,291,2377,8
520.9741,795.1714,92,10,4,0.1,1585,2,34,2378,7
555.4947,787.6798,92,10,4,0.3,1219,7,213,2378,7
530.9906,768.3885,92,10,4,0.1,856,7,13,2378,9
506.2715,693.1159,92,10,4,0.1,1407,3,214,2378,7
503.5141,692.0584,92,10,4,0.1,1402,4,167,2378,7
603.6437,638.1809,92,10,4,0.3,1424,2,57,2378,9
504.3459,760.3403,92,10,5,0.2,682,2,128,2379,1
555.8352,755.5314,92,10,5,0.1,1119,7,58,2379,7
461.657,713.3534,92,10,5,0.1,1455,7,277,2379,5
525.6051,696.6558,92,10,5,0.1,1402,6,332,2379,7
548.6544,693.1159,92,10,6,0.1,1461,0,73,2380,7
497.6222,733.0231,92,10,7,3,1376,4,236,2381,7
608.5408,701.8543,92,10,7,0.3,2150,4,37,2381,4
712.6799,912.2436,92,10,8,0.1,1651,6,96,2382,6
504.1441,757.1344,92,10,11,0,784,9,350,2385,7
630.3203,795.3607,92,10,12,0.1,1835,6,260,2386,6
732.0049,777.3607,92,10,12,75,1208,5,63,2386,6
624.8283,696.6558,92,10,13,0.3,1762,4,218,2387,6
549.509,713.7318,92,10,15,0.3,918,3,2.01,2389,7
508.7521,638.5928,92,10,16,8,1649,2,47,2390,5
769.0862,809.5647,92,10,20,3,1660,2,18,2394,8
566.9286,768.3885,92,10,22,5,1379,3,22,2396,5
749.6811,906.867,92,10,23,1,1094,2,14,2397,7
749.8143,906.1546,92,10,23,66,1112,2,14,2397,7
624.6889,742.1177,92,10,29,0.1,1341,2,14,2403,7
525.6717,785.1529,92,11,1,0.1,1320,4,148,2406,7
615.5473,684.7894,92,11,1,0.1,1616,4,6.01,2406,5
632.0635,742.1177,92,11,14,0.1,1326,1,202,2419,2
555.6111,774.767,93,5,13,0.4,1036,3,76,2599,7
633.6065,782.37,93,5,16,0.1,1747,10,250,2602,6
634.9669,730.0509,93,5,16,0.3,1380,2,205,2602,5
606.5791,712.6187,93,5,16,0.1,1716,8,206,2602,6
690.7633,880.7075,93,5,17,0.1,1466,5,159,2603,7
725.4083,908.7149,93,5,20,0.1,1525,3,28,2606,6
700.8847,915.3939,93,5,22,0.1,1575,2,262,2608,7
564.29,681.628,93,5,25,0.1,1576,1,325,2611,7
521.9469,693.6948,93,5,26,0.1,1468,0,218,2612,5
542.6868,704.0807,93,5,29,0.1,1577,8,311,2615,7
520.7408,683.6762,93,6,1,0.1,1591,3,224,2618,7
708.234,914.6592,93,6,10,0.1,1646,1,42,2627,8
559.8076,725.9767,93,6,12,0.1,1398,6,276,2629,7
559.6344,743.0416,93,6,13,0.1,1436,6,234,2630,5
591.139,690.7226,93,6,13,0.1,1554,0,190,2630,5
602.9365,806.6816,93,6,14,0.1,1247,2,22,2631,7
506.4307,651.7616,93,6,14,0.3,1585,1,116,2631,7
499.8251,646.9416,93,6,15,0.1,1585,2,103,2632,7
695.5201,917.4421,93,6,18,0.1,854,12,335,2635,6
547.8447,664.3738,93,6,18,0.1,1759,3,229,2635,5
547.8447,664.3738,93,6,18,0.1,1759,3,229,2635,5
624.9914,697.9582,93,6,19,0.1,1799,1,194,2636,6
608.5856,697.5909,93,6,19,0.1,2287,4,278,2636,7
566.2214,692.5816,93,6,19,0.1,1470,6,36,2636,7
695.3104,884.047,93,6,20,0.1,1397,5,136,2637,7
535.0157,789.6056,93,6,20,0.1,1455,1,182,2637,5
723.075,783.8616,93,6,20,0.1,1693,9,281,2637,8
516.0702,731.5426,93,6,20,0.1,1530,3,57,2637,5
543.7185,731.3533,93,6,20,0.1,1340,7,196,2637,7
556.0989,727.4572,93,6,20,0.2,1407,1,227,2637,7
638.6751,727.8246,93,6,20,0.1,1337,7,172,2637,5
546.7275,724.4851,93,6,20,0.1,1243,5,75,2637,7
602.2592,720.4109,93,6,20,0.2,1623,6,246,2637,6
621.8718,696.845,93,6,20,0.2,1694,3,293,2637,6
521.9403,694.4295,93,6,20,0.1,1444,3,304,2637,5
532.1187,689.7987,93,6,20,0.1,1629,1,59,2637,7
530.1152,687.3831,93,6,20,0.1,1585,1,55,2637,7
622.9582,731.9099,93,6,21,0.1,1402,2,309,2638,5
608.3085,723.5611,93,6,21,0.1,1853,8,52,2638,6
664.2407,747.3051,93,6,24,0.1,1502,2,200,2641,7
532.9891,696.2885,93,6,25,0.5,1501,2,128,2642,5
695.564,914.6592,93,6,26,0.3,1401,11,192,2643,6
584.0249,753.2494,93,6,26,0.2,1943,7,264,2643,6
667.8827,751.3904,93,6,26,0.1,1682,3,141,2643,7
566.6194,744.3441,93,6,26,0.1,1646,5,153,2643,6
662.4349,744.9006,93,6,26,0.3,1376,6,195,2643,1
661.54,742.1177,93,6,26,0.1,1354,6,5,2643,7
628.3,732.8339,93,6,26,0.1,1524,3,126,2643,5
647.6737,730.986,93,6,26,0.7,1463,6,195,2643,7
611.9509,727.268,93,6,26,0.1,1584,7,53,2643,5
615.7202,720.4109,93,6,26,0.1,1860,7,29,2643,6
587.8746,685.1567,93,6,26,0.1,1708,2,60,2643,5
708.2727,912.2436,93,6,27,0.1,1707,13,199,2644,4
687.3167,902.2251,93,7,3,0.1,1531,4,173,2650,2
695.5201,917.4421,93,7,5,0.1,854,12,335,2652,6
643.0762,745.8246,93,7,6,0.1,1401,4,34,2653,5
562.0658,682.7412,93,7,6,0.1,1577,3,155,2653,5
695.5201,917.4421,93,7,8,0.1,854,12,335,2655,6
707.3552,912.4329,93,7,11,0.1,1686,11,212,2658,4
629.9956,821.1528,93,7,13,0.2,1064,1,336,2660,5
591.8386,795.3607,93,7,13,0.1,1466,1,342,2660,7
575.7691,784.4182,93,7,13,0.1,1582,9,219,2660,6
485.9791,776.8041,93,7,13,0.1,1241,8,94,2660,7
571.2648,741.0045,93,7,13,0.1,1220,3,353,2660,7
584.6832,671.9879,93,7,13,0.1,1379,3,96,2660,7
729.4614,908.1583,93,7,14,0.1,1435,6,33,2661,6
564.2833,701.8543,93,7,16,0.1,1506,7,28,2663,6
693.1901,914.2807,93,7,17,0.1,914,8,248,2664,6
542.172,699.9953,93,7,23,0.1,1709,4,172,2670,6
697.6918,884.047,93,7,25,0.1,1376,2,131,2672,7
711.1488,916.329,93,8,1,0.1,1530,3,35,2679,4
589.2937,776.4368,93,8,3,0.1,1203,9,184,2681,5
763.8175,863.4533,93,8,4,0.1,1249,2,193,2682,5
628.2956,748.6075,93,8,4,0.1,1488,6,190,2682,5
630.6452,704.0807,93,8,4,0.1,2271,5,142,2682,3
632.4929,704.0807,93,8,4,0.1,2312,10,83,2682,7
614.1275,763.6353,93,8,5,0.7,1694,8,179,2683,4
632.7864,788.8709,93,8,6,0.1,1768,5,275,2684,6
553.3834,776.4368,93,8,6,0.1,1041,4,129,2684,7
560.0309,774.767,93,8,6,0.1,1172,3,248,2684,2
593.8581,763.6353,93,8,6,0.1,1523,8,38,2684,6
591.6663,761.9655,93,8,6,0.2,2011,1,202,2684,4
602.9065,761.9655,93,8,6,0.1,1468,5,350,2684,5
602.9065,761.9655,93,8,6,0.1,1468,5,350,2684,5
597.0071,745.8246,93,8,6,0.1,1777,10,269,2684,6
600.5874,738.9563,93,8,6,0.3,1353,4,195,2684,5
620.1414,736.5519,93,8,6,0.2,1598,5,233,2684,6
555.6894,731.9099,93,8,6,0.1,1771,5,159,2684,5
577.1348,725.2309,93,8,6,0.2,1429,3,303,2684,5
535.5048,723.0046,93,8,6,0.1,1386,5,216,2684,7
488.2268,710.9489,93,8,6,0.1,1409,15,90,2684,7
477.1921,707.6094,93,8,6,0.2,1708,4,72,2684,5
569.2016,707.9768,93,8,6,0.1,1826,5,35,2684,6
628.7813,705.5612,93,8,6,0.1,2212,3,30,2684,4
486.0976,701.1085,93,8,6,0.3,1412,7,172,2684,8
529.9888,701.2977,93,8,6,0.3,1694,6,152,2684,5
583.9532,689.9768,93,8,6,0.2,1584,2,293,2684,5
558.2477,657.5167,93,8,6,0.1,1524,3,50,2684,7
822.202,856.9524,93,8,7,2.5,668,8,85,2685,8
709.4932,832.4627,93,8,7,0.1,1586,6,82,2685,6
800.2635,827.6426,93,8,7,0.1,1585,16,263,2685,6
634.7952,744.9006,93,8,7,0.8,1391,2,234,2685,5
636.2425,698.1475,93,8,7,0.1,1648,7,133,2685,6
694.0461,917.9987,93,8,8,0.1,1160,1,355,2686,6
604.8525,702.2217,93,8,8,0.1,1946,8,298,2686,7
789.2221,816.1436,93,8,10,0.1,1609,18,128,2688,7
672.4945,873.0934,93,8,11,0.1,1322,5,239,2689,6
781.6528,863.4533,93,8,11,0.1,1432,2,258,2689,5
811.4338,830.9821,93,8,11,0.1,1835,23,125,2689,9
811.4369,830.7929,93,8,11,0.2,1812,21,135,2689,7
600.7316,758.8153,93,8,11,0.1,1766,4,85,2689,6
558.3047,690.7226,93,8,11,0.1,1520,2,212,2689,5
616.1546,679.5909,93,8,11,0.1,1646,2,56,2689,5
523.9464,675.3274,93,8,11,0.1,1562,3,185,2689,8
522.516,670.4963,93,8,11,0.1,1581,5,153,2689,7
542.0921,668.8265,93,8,11,0.1,1707,1,270,2689,7
583.447,665.8655,93,8,11,0.2,1281,8,56,2689,7
506.5245,663.2607,93,8,11,0.1,1692,7,25,2689,7
515.1966,662.8933,93,8,11,0.1,1643,2,323,2689,7
774.9795,866.7929,93,8,12,0.1,1281,2,304,2690,5
774.9795,866.7929,93,8,12,0.1,1281,2,304,2690,5
609.8359,752.3144,93,8,12,0.1,1780,3,328,2690,6
645.3115,743.7875,93,8,12,0.1,1420,6,41,2690,5
674.541,734.1363,93,8,12,0.1,1647,5,336,2690,5
696.2892,927.2714,93,8,13,0.1,677,8,59,2691,3
696.2981,926.7149,93,8,13,0.1,785,14,49,2691,3
707.1624,901.6685,93,8,14,0.3,1492,6,287,2692,4
640.4209,736.5519,93,8,14,0.1,1536,5,149,2692,5
608.3286,721.7022,93,8,14,0.1,1953,6,43,2692,7
591.8543,710.5704,93,8,15,0.3,1320,2,39,2693,1
571.7364,694.4295,93,8,15,0.1,1609,2,267,2693,6
588.1842,690.7226,93,8,15,0.1,1707,5,106,2693,6
621.7716,671.6095,93,8,15,0.1,1697,4,26,2693,5
523.8927,661.0343,93,8,15,0.1,1540,3,303,2693,7
735.3352,814.4738,93,8,16,0.1,2509,21,83,2694,3
501.501,668.2699,93,8,18,0.1,1542,10,348,2696,7
477.1781,709.2792,93,8,19,0.3,1716,7,103,2697,6
679.369,868.2734,93,8,20,0.1,1302,1,143,2698,2
735.9413,785.7095,93,8,20,0.1,1503,4,243,2698,1
645.9607,735.6168,93,8,20,0.1,1657,8,159,2698,6
676.7526,734.1363,93,8,20,0.1,1591,7,102,2698,5
676.7708,732.6558,93,8,20,0.1,1587,12,17,2698,6
461.842,713.7318,93,8,20,0.3,1357,8,268,2698,5
461.8555,712.0621,93,8,20,0.8,1532,7,279,2698,5
603.2431,679.0343,93,8,20,0.1,1707,4,270,2698,6
533.3087,660.4777,93,8,20,0.1,1575,1,213,2698,7
510.9418,641.7431,93,8,20,0.1,1540,2,57,2698,7
691.4184,822.8226,93,8,22,0.1,1641,7,281,2700,8
574.5387,651.205,93,8,22,0.1,1646,0,122,2700,5
704.5199,882.3773,93,8,28,0.1,1272,3,107,2706,6
693.308,917.9987,93,8,29,0.1,1232,6,140,2707,6
700.3632,913.546,93,8,29,0.1,1380,13,192,2707,6
688.6305,875.8763,93,8,29,0.1,1441,16,149,2707,2
591.4488,781.2568,93,8,30,0.2,1577,1,294,2708,6
625.1635,699.4387,93,8,30,0.1,1770,1,248,2708,6
765.9413,868.4626,93,8,31,0.1,1405,2,210,2709,6
580.0688,691.09,93,9,2,0.1,1585,3,212,2711,6
695.0336,913.3568,93,9,7,0.5,1111,11,7.01,2716,6
600.981,718.9192,93,9,7,1.8,1403,4,214,2716,6
698.7135,913.3568,93,9,10,0.1,1238,9,218,2719,6
742.9532,771.2383,93,9,11,0.1,1253,7,109,2720,5
672.211,743.7875,93,9,11,0.1,1232,2,326,2720,7
691.8749,915.9505,93,9,12,0.1,853,3,351,2721,6
706.956,914.6592,93,9,12,0.1,1646,1,320,2721,8
624.9962,747.127,93,9,13,4,1422,0,117,2722,5
739.6276,915.0266,93,9,17,0.3,876,6,285,2726,2
699.4478,924.6778,93,9,18,0.1,729,10,295,2727,3
490.6573,685.1567,93,9,18,0.2,1469,7,93,2727,7
591.4297,782.9266,93,9,23,0.1,1671,2,255,2732,6
580.1987,799.0675,93,10,2,0.1,1225,2,349,2741,7
611.9099,730.986,93,10,2,0.1,1341,3,330,2741,5
599.5944,675.3274,93,10,3,0.1,1528,1,60,2742,7
531.4193,665.1197,93,10,4,0.5,1893,8,198,2743,7
631.7806,750.2773,93,10,5,0.1,1770,7,197,2744,7
479.4047,707.6094,93,10,5,0.5,1586,5,55,2744,7
474.9146,778.4739,93,10,6,0.1,1341,2,55,2745,7
649.3611,774.3997,93,10,6,0.3,1587,8,67,2745,5
481.6033,709.2792,93,10,6,0.1,1646,9,185,2745,5
622.7335,685.5241,93,10,8,0.6,1425,2,34,2747,7
626.9387,688.6855,93,10,12,0.2,1759,4,184,2751,6
627.1268,688.6855,93,10,12,0.2,1755,4,184,2751,6
536.7422,667.9026,93,10,13,0.1,1759,1,46,2752,7
584.874,776.4368,93,10,22,350,1077,4,40,2761,5
510.2535,680.5148,93,10,25,0.1,1523,3,104,2764,7
587.0839,776.4368,93,10,27,12,1273,4,250,2766,5
519.0622,706.8636,93,10,27,1.5,1287,5,333,2766,7
510.0733,679.5909,93,10,27,0.1,1402,8,76,2766,7
580.6621,647.6763,93,10,27,0.1,1585,5,27,2766,7
611.2747,738.3997,93,10,28,0.8,1446,2,247,2767,5
541.2796,697.2124,93,10,28,0.1,1523,1,167,2767,7
596.1803,801.8505,93,10,29,0.5,1409,1,238,2768,7
548.5291,800.5592,93,10,29,2,1307,1,122,2768,7
494.1103,774.5778,93,10,29,0.1,1108,6,132,2768,7
520.9875,697.0343,93,10,29,0.1,1469,5,312,2768,7
534.0639,679.0343,93,10,29,0.1,1687,2,258,2768,5
534.1085,674.025,93,10,29,0.1,1741,2,84,2768,5
621.2373,800.1807,93,10,30,0.1,1310,10,297,2769,2
568.9692,782.9266,93,10,30,5,1199,5,212,2769,5
584.874,776.4368,93,10,30,120,1077,4,40,2769,5
534.5651,724.1177,93,10,30,0.1,1443,5,202,2769,7
722.3711,903.7056,93,10,31,0.1,1551,15,73,2770,3
